Cluster ID,Playlist ID,Playlist Title,Tracks
41,731,Best of 2016,"Same Old Blues;Overthrow;""CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's """"TROLLS"""")"";Go! (feat. Mai Lan);Ful Stop;These Words;Fade Out - Original Mix;Hello Clouds - Original Mix;Wait Up;CRYBABY;Sunshine - Radio Edit;Night Moves;Let Me Get There;Past Lives;Loveless;Rising Water;Silhouette;New Song;One More Night;Hostage;Villainy;Heart Don't Stand a Chance;Lying To You;Box of Rain;Like an Animal;""Part One - Hey;Fever;TRACK UNO;Stella Blue;Shakedown Street;M & P;Cold Little Heart;Say a Prayer For Me;Candyman;Club Aso;Fountain Of Youth;Randy;Romeo;Feel Like I Do;Never Be Like You;Am I Wrong;I Need A Forest Fire;Polymorphing;GOT IT GOOD;Lifted;Beautiful Thing;You Were Right;Bourbon;Operator (DJ Koze's Disco Edit);Part Two - In My Own Way;What You Won't Do For Love;Be With You;Ch-Ching;Safe and Sound;BULLETS;Desire - Original Mix;RCVR;Hot Coals;Weight in Gold;Waste A Moment;You Don't Have To Be Alone;Xanax - Moon Boots Remix;Shades(Feat. Satica);Found - Closing;Make Me Fall In Love;Slipping;All For One;Work;Hands To Myself;Give Me a Reason (Radio Edit);Nothing Like This;Wings of Love;Starboy;You Don’t Get Me High Anymore;Bad Decisions;WALLS;Same Old Lie;Midnight;O B 1;Kiburu's;If I Ever Was a Child;Old Skool;Closer;Side To Side;Alaska;Around The World;Weary;When The Tequila Runs Out;Labyrinth;Reverend;Kill The Lights (with Nile Rodgers);Telepathy;Set Me Free;On Hold;Dream Awake;Ultralight Beam;Boomerang;Me Without You;Freundchen - Original Mix;I Feel It Coming;Do You Still Love Me?;Scared Money;Closing Shot;Shine"
10,732,country,Even If It Breaks Your Heart;I Don't Dance;That's My Kind Of Night;Play It Again;Roller Coaster;Burnin' It Down;This Is How We Roll;Lonely Eyes;House Party;Dirt;Leave The Night On;Sangria;Kick The Dust Up;Your Man
21,733,rap,"Bobby Bitch;Levels;Believe It - feat. Rick Ross;I Don't Fuck With You;It's Nothin - feat. 2 Chainz;Shabba;Cut Her Off;All I Blow Is Loud;President Carter;""Or Nah (feat. The Weeknd;All Me;0 To 100 / The Catch Up;Grindin';No Role Modelz;Star67;Paper Chasers;I Mean It REMIX;Smoke A Nigga;Hot N*gga;Studio;Tuesday (feat. Drake);No Heart No Love;Stop It;All I Need (One Mo Drank);Buy The World;Don't Trust;In My Hands;Drinks On Us;We Dem Boyz;KK (feat. Project Pat & Juicy J);So High (feat. Ghost Loft);All I Think About (feat. Chris Travis);Know Yourself;I Don't Fuck With You;Legend;Only;Blessings;W.T.P.;The Motto;HYFR (Hell Ya Fucking Right);The Language;Paradise - Extended;Complaining (feat. Rico Love);Sloppy Toppy;Donald Trump;""Young;We Own It (Fast & Furious);No Sleep;I Don't Get Tired (#IDGT) [feat. August Alsina];Rooftops (feat. Curren$y) - feat. Curren$y;Handsome And Wealthy;Wishy Washy;Nasty Freestyle - The Replay;Whip It;Errrbody;Dap You Up;20 Joints;Lonely;Choices (Yup);F*ck Up Some Commas;No Fear (feat. Xavier Wulf);Trap House 3 (feat. Rick Ross);Nothin On Ya (feat. Wiz Khalifa);I Heard;Canal St.;Angels;Ghetto Symphony;How Many Times;10 Bands;Never Gon Lose;Come Get Her;Let That 40 Bang;All I Know;Blasé (feat. Future & Rae Sremmurd);Lit Like Bic;R.I.C.O. (feat. Drake);Living Right;Trap Niggas;Squad Car (feat. Big BankBlack & OG Boo Dirty);Back To Back;Someday;Pulled Up (feat. 2 Chainz & Juicy J);Thought It Was a Drought;Diamonds Dancing;Jumpman;Change Locations;Live From The Gutter;Scholarships;Down In the DM;Lifestyle;Ya Heard Me"
49,734,2000s r&b,"Body On Me - Main;We Belong Together;Foolish;What's Luv? (feat. Ashanti) - Clean Version featuring Ashanti;Ride Wit Me;It Wasn't Me;Ignition - Remix;My Boo;Best Friend - Remix;I Wanna Love You;Mesmerize;Dilemma;Take A Bow - Main;Miss Independent;Let Me Hold You;Knock You Down;Sunshine - Explicit Album Version;Next to You - Explicit Album Version;In Da Club;I'm Real;Don't Matter;Let It Go;Can't Believe It;You;Ain't It Funny;Into You - feat. Ashanti;Say Goodbye;Hey Ma;Candy Shop;""One;Because Of You;Still Not a Player (Remix) - Radio Version;How We Do;Between Me & You;P.I.M.P.;Yo (Excuse Me Miss);Suga Suga;Me & U;Fallin';Always On Time;21 Questions;Mad;I Need A Girl (Part One) (feat. Usher & Loon);Like You;Happy;Disco Inferno;Where the Party At;Wetter (Calling You Daddy);Lonely - Old Version;Oh Boy;Hate It Or Love It - G-Unit Remix;If I Were a Boy;Yeah!;Goodies;Better in Time;I'm Sprung - German Remix Featuring Kool Savas;Halo;Hate That I Love You;Best I Ever Had;Buy U a Drank (Shawty Snappin');Gold Digger;Slow Motion;Unfaithful;Hotel;Whatever You Like;No One;U Got It Bad;All Falls Down;Beautiful;Kiss Me Thru The Phone;Let Me Love You;Bed;Rock Wit U (Awww Baby);Love in This Club;If I Ain't Got You;Be Without You;Differences;Right Now (Na Na Na);All I Have;Sexy Can I feat. Yung Berg;Get Low - Street;Get It Shawty - Main;Make Me Better;Don't Forget About Us;Soldier ft Lil Wayne;I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remastered;So Sick;No Scrubs;Throw It In The Bag;Kiss Kiss;Umbrella;Give It Up To Me;Love;BedRock;Lollipop;Here We Go - feat. Kelly Rowland;Can't Let You Go - feat. Mike Shorey & Lil' Mo;Glamorous;Good Life;Beautiful Girls;Angel;Hollaback Girl;You Can Get It All - Album Crossfade Version;The Business (featuring Casha);Cater 2 U;Right Thurr;Irreplaceable;No Air;Upgrade U;Like a Boy;A Thousand Miles;Dangerously In Love;Suffocate;Lovers & Friends;Childs Play;Pop Style;Impossible - Main"
5,735,my songs ,"Pompeii;Centuries;Eye of the Tiger;Stars;Take On Me;Immortals;Radioactive;Don't Stop Believin';Separate Ways (Worlds Apart);The Beauty Underneath;Fireflies;Live To Rise;I See Fire;Song Of The Lonely Mountain;Shut Up and Dance;I'm Still Here (Jim's Theme);Counting Stars;Glad You Came (The Sun Goes Down the Stars Come Out);Chariots Of Fire;Mirrors;Carry On My Wayward Son;What You Mean To Me - Original Broadway Cast Recording;All That Matters - Original Broadway Cast Recording;Stronger - Original Broadway Cast Recording;""Theme From """"Jurassic Park"""""";Close Encounters of the Third Kind/When You Wish Upon a Star Medley;Suo Gan;Exsultate Justi;You'll Be In My Heart;Strangers Like Me;The Final Countdown;I'll Be Here;Rotten to the Core;Evil Like Me;Wanted Dead Or Alive;Jessie's Girl;King of Anything;I'm Not Afraid of Anything;Anything is Possible;When Can I See You Again?;ABC;I Want You Back;Hurt;Awake and Alive;""Unaccompanied Cello Suite No. 1 in G Major;Welcome"
34,736,Not Rap,"Retro [ROUGH];Bartender;Gold Digger;All Your Fault;Ashin’ Kusher;Peaches N Cream;Money Trees;Make Me Proud;Pop Thieves (Make It Feel Good);Sober;IV. sweatpants;Lady Killers (feat. Hoodie Allen);Trashwang;""O.K. (feat. Tyler;Worst Behavior;Otis;Feeling Myself;From Time;Slow Motion;Can't Feel My Face;Do You There (feat. Marc E. Bassy);Iggy SZN;It Wasn't Me;Bed Peace;W.A.Y.S.;Lyin King;WTH;3:16AM"
33,737,fuego,No Scrubs;Si Tu Novio Te Deja Sola;Ahora Me Llama;Safari;Eres Mi Todo;Perro Fiel;Me Rehúso;El Amante;Soy Peor;Felices los 4;Sigo Extrañándote;Ya Me Enteré (feat. Nicky Jam) - Urban Version;Escápate Conmigo;Si Tú La Ves;Mi Gente;Ahora Dice;Explícale;Quiero Repetir;La Diaspora (feat. Zap Mama);Me Llamas (feat. Maluma) - Remix;Una Lady Como Tú;Explícale;Otra Vez (feat. J Balvin);Mi Tesoro (feat. Nicky Jam);Paradinha;Criminal;Havana;Muñeco De Lego;35 Pa Las 12;Buscando Huellas (feat. J Balvin & Sean Paul);TrapXficante;Peliculeros;Ahora Me Llama - Remix;Vuelve;Siga Boyando - No Tamo en Gente
1,738,spanish ,El Taxi - Original Version;Ay Vamos;Nota de Amor;La Vuelta Al Mundo;La Perla;Ojos Color Sol;Pa'l Norte;Un Beso de Desayuno;Sin Exagerar;Me Vieron Cruzar;Cumbia de los Aburridos;Como te extraño mi amor;Mami Mami;Hoy Se Bebe;Fanática Sensual
6,739,Best,Endorphins;Turn It Around;You & Me (feat. W. Darling);Collapse;Sleepless - Oliver Nelson Remix;High You Are;Don’t Leave;Derezzed - Remixed by Avicii;This Is How You Know;Rain (MitiS Remix);Always - Classixx Remix;Classic (feat. POWERS);Treat Me Right;Tilt Mode (feat. Gibbz);Say My Name (feat. Zyra) - RAC Mix;Understand Why - Original Mix;Ridin Solo - Njomza Remix;Let Go - Sir Sly Remix;Cheap Sunglasses - Le Youth Remix;A Stranger Love (Salva Remix);Sway - Chainsmokers Remix;Out Of My Head - Tobtok Remix;All I Want - Manila Killa Remix;Whoops (feat. Pennybirdrabbit);Tidal Wave;Almost Home - feat. Damien Jurado [Sebastien Edit];High - Original Mix;A Fine Way to Die;You're On;Live This Nightmare - NGHTMRE Remix;Beware The Dog - Autograf Remix;Stop Trippin';The Anthem;Lean On (feat. MØ & DJ Snake);Talk to Me (Bearson Remix);Back at the Start (feat. K. Flay);Higher (feat. Emil Heró) - Oliver Nelson & Skogsrå Remix;Blame - R3HAB Trap Remix;Made of Water;Passenger;The Water;Let You Go - A-Trak Remix
36,740,will,"Sweet Home Alabama;Toys In The Attic;Simple Man;Sweet Emotion;Paradise City;Smoke On The Water;Carry on Wayward Son;Walk This Way;La Grange - 2005 Remastered Version;Ramblin' Man;Another One Bites The Dust - Remastered 2011;Gimme Three Steps;Brown Eyed Girl;Down On The Corner;Guitar Town;Gimme All Your Lovin';""I'm Bad;Life In The Fast Lane - Remastered;Swamp Music;That Smell;Georgia Peaches;Free Bird;Cherry Pie;Bad To The Bone;Black Betty;Sex Type Thing;Enter Sandman;Crazy Train - Remastered;Juke Box Hero;Tush - 2006 Remastered Version;Purple Haze;Back In Black;Thunderstruck;You Shook Me All Night Long;T.N.T.;Shoot to Thrill;The Joker;Santeria;American Pie;Rag Doll;You Really Got Me - 2015 Remastered Version;Midnight Rider;That’s Damn Rock & Roll;Country Music Jesus;Lotta Boot Left To Fill;Smoke a Little Smoke;I Walk the Line;Ring of Fire - Mono Version;A Country Boy Can Survive;Family Tradition;If That Ain't Country;Dune Buggy;Peaches;Hillbilly Highway;Rockstar;""Brown-Eyed Women [Live at Tivoli Concert Hall;Hotel California - Remastered;Soak Up The Sun;If It Makes You Happy;New New Minglewood Blues [Full Length Version] (What A Long Strange Trip Version);Truckin';""Tennessee Jed [Live at L'Olympia;""Playing In The Band - Live at Manhattan Center;Takin' Care Of Business;Who Do You Love;It's a Long Way to the Top (If You Wanna Rock 'N' Roll);The Devil Went Down to Georgia;Hells Bells;Shooting Star - 2015 Remastered Version;Dirty Deeds Done Dirt Cheap;Cum on Feel the Noize;Good Times Roll;The Ballad Of Curtis Loew;Take The Money And Run;Feather Pluckn;Lump;Stranger;Boll Weevil;Kick Out the Jams;Body;Jet Airliner;Fly Like An Eagle;Rock'n Me;Panama - 2015 Remastered Version;Burnin' for You;Rock 'n' Roll Fantasy - Remastered Version;Born To Be Wild;""Willie;Bad Company - 2015 Remastered Version;American Woman - Remastered;The Ride;If You're Gonna Play in Texas (You Gotta Have a Fiddle in the Band);Green Grass & High Tides;No More Tears;In America;I Think I ll Just Stay Here And Drink;Slow Ride;All My Rowdy Friends Are Coming Over Tonight;Song of the South;Casey Jones;Shakedown Street;I'm a Ramblin' Man;Flying High Again;Let It Ride;Roll On Down The Highway;You Never Even Called Me By My Name;Louisiana Saturday Night;Mountain Music;Whiskey Bent And Hell Bound;Just What I Needed;For Those About to Rock (We Salute You);Fire On The Mountain;If Heaven Ain't A Lot Like Dixie;Hard To Handle;More Than a Feeling;Rockin' In The Free World;Mary Jane's Last Dance;Fortunate Son;Renegade;Long Cool Woman (In A Black Dress) - 1999 Remastered Version;Barracuda;Should I Stay or Should I Go - Remastered;Have You Ever Seen The Rain?;Free Fallin';Take It Easy;Fight For Your Right;School's Out;Jack & Diane;You've Got Another Thing Coming;Nothin' But A Good Time - 2006 - Remaster;Radar Love;I Won't Back Down;Tom Sawyer;Pinball Wizard;Black Dog;Sweet Child O' Mine;All Along the Watchtower;Up Around The Bend;Bad Moon Rising;Tuesday's Gone;Paint It Black;Voodoo Child (Slight Return);Hey Joe;Little Wing;(Don't Fear) The Reaper;Godzilla;Magic Carpet Ride;Welcome To The Jungle;Honky Tonk Women - Mono Version;Born to Run;Living In The U.S.A.;Two Princes;Stairway To Heaven;Whole Lotta Love;Immigrant Song;Ramble On;Good Times Bad Times;Highway Star;Hush - 1998 Remastered Version;Stranglehold;Cat Scratch Fever;Free-For-All;Welcome To Planet Motherfucker/ Psychoholic Slag;Black Sunshine;Thunder Kiss '65;Soul-Crusher;Cosmic Monsters Inc.;Spiderbaby (Yeah-Yeah-Yeah);I Am Legend;Thrust!;One Big Crunch;Grindhouse (A Go-Go);Starface;Warp Asylum;Walk;Jealous Again;Remedy;Dire Wolf;Touch Of Grey;Simple Man;(What This World Needs Is) A Few More Rednecks;Uneasy Rider '88;Sabotage;No Sleep Till Brooklyn;Brass Monkey;Girls;Back Porch;Naked and Famous;Train Kept a Rollin';Cheap Sunglasses;Vasoline;Interstate Love Song;Look But You Can't Touch - 2006 - Remaster;(I Can't Get No) Satisfaction - Mono Version / Remastered 2002;You Can't Always Get What You Want"
25,743,New ish,"Beware;Pound Cake / Paris Morton Music 2;Feds Watching;Honest;We Up;New God Flow;Numbers On The Boards;Summertime;Pain;Millz n da Ceilin';305 To My City;From Time;Rich Forever;Versace;""Bitch;Money Trees;We Up;My Last;Ball (feat. Lil Wayne);Sweet Serenade;The Spark;Unorthodox;Waves;A Day in the Life;Enter The Void (feat. Ab-Soul);Berzerk;""Hold On;The Language;The Language;All Me;Old School (feat. Snoop Dogg);The Devil Is A Lie;She Knows;Strong (Remix) (feat. 2 Chainz);Seek You Out (feat. Chris Webby);In Vein;Thug Cry;Mafia Music III;It's Cuffin Season;Nobody;Smoke;Checc Me out (feat. Cobby Supreme & Dom Kennedy);Trophies;Big Rich Town;It's On Again - Main Soundtrack;Big Homie (feat. Rick Ross & French Montana);Break The Bank;Show Me;We Made It;Pokin Out (feat. Paul Wall);Seen It All;0 To 100 / The Catch Up;No Fear;Believe Me;X;Grindin';Come Up;Changes;Paradise;Walking Hard;Keep Doin' That (Rich Bitch);i;Tuesday;Pay for It (feat. Kendrick Lamar & Chantal);Yellow Flicker Beat - From The Hunger Games: Mockingjay Part 1;Only;Easy Rider;Not For Long (feat. Trey Songz);El-Rey;I Don't Fuck With You;Try Me;My Bae;Cadillactica;CoCo;Levels;No Type;No. 99;Christ Conscious;On & On (feat. Maverick Sabre & Dyemond Lewis);Big Dusty;Escape 120 (feat. Raury);Live In The Moment (feat. Jussie Smollett and Yazz);Blessings;Only One;No Problem;Good Enough (feat. Jussie Smollett);I Heard;6 Man;6PM In New York;You & The 6;Star67;6 God;Energy;Blessings;All Your Fault;Paradise - Extended;Deep;One Man Can Change The World;Energy;Know Yourself;10 Bands;No Tellin';Flicka Da Wrist;March Madness;Diamonds From Africa;Flicka Da Wrist;""To Me;F*ck Up Some Commas;Neighborhood Drug Dealer;Watch Me (Whip / Nae Nae);Where Ya At;Freak Hoe;Groupies;Slave Master;Trap Niggas;Blood On the Money;100 (feat. Drake);Keep It Real;Look Good;Beautiful Life (feat. Action Bronson & Joey Bada$$);GOD;""Rolling (feat. Propain;""Check;God (feat. John Legend);Swangin in the Rain;Crumble the Satellite;Top Diine;White Iverson;Back Up;Higher;Grippin' Grain;Watch Out;Till I Die;Everyday;Oz.;Bussin Moves;Hustlaz Holiday;Everyday (Amor);Drill Time;Big Rings;Jumpman;Keep Dealing;Untouchable;M.P.A.;""Crutches;Baby Blue (feat. Chance the Rapper);Church;Takers;Ran Off On Da Plug Twice;Hotline Bling;Sorry;679 (feat. Remy Boyz);Trap Queen;Can't Feel My Face;""Me;Best Friend;""Ball Like This (feat. Future;Drama (feat. Drake);Fade Away;California;All Good;Children Of Men;Moolah;Missed Calls;A.W.O.L.;Panda;Stick Talk;New Level;2 Phones;Really Really;RGF Island;Come and See Me (feat. Drake);Might Be;Money Talk;One Dance;One Dance;Controlla;Pop Style;All The Way Up (Remix);Drug Dealers Anonymous;All We Got (feat. Kanye West & Chicago Children's Choir);How Great (feat. Jay Electronica & My cousin Nicole);No Problem (feat. Lil Wayne & 2 Chainz);""Wishing (feat. Chris Brown;""Wishing (feat. Chris Brown;Broccoli (feat. Lil Yachty);Champions;""Sucker For Pain (with Wiz Khalifa;Fake Love;I'm Gone (feat. Trae Tha Truth);Sneakin’;Goldmine;Sidewalks;False Prophets;Black Man;Come Down;Bounce Back;Sacrifices;Idols Become Rivals;From The D To The A (feat. Lil Yachty);Tunnel Vision;iSpy (feat. Lil Yachty);Look At Me!;Good Drank 2.0;First Day Out;Sacrifices;Rap Up 2016;Blem;Free Smoke;No Long Talk;Do Not Disturb;Glow;T-Shirt;LAND OF THE FREE;Conscience (feat. Future);The Heart Part 4;SUPER PREDATOR (feat. Styles P);Portland;Mask Off;Don Pablo;About the Money;HUMBLE.;DNA.;DUCKWORTH.;Don't Mind;Despacito - Remix;Mask Off - Remix;323 Go Crazy;Good Grief (feat. Diamante);Unforgettable;4 AM;It's A Vibe;Love Yourz;Down;I'm the One;Everybody Dies In Their Nightmares;Rake It Up;goosebumps;rockstar;Drowning (feat. Kodak Black);Roll In Peace (feat. XXXTENTACION);No Cap;Patek Water;Transportin';Confetti"
48,745,Mad Men,"""You Only Live Twice - From """"Retrospective: The Music Of Mad Men"""" Soundtrack"";Botch-A-Me (Ba-Ba-Baciami Piccina);Mambo Italiano - 78rpm Version;Summertime;Great Divide;Band of Gold;Caravan;On the Street Where You Live - Single Version;Babylon;Manhattan;Blue in Green;Concierto de Aranjuez: Adagio;You;Non Dimenticar;There Will Never Be Another You;Night and Day;The Choo-Choo-Cha-Cha - 1996 Digital Remaster;My Special Angel;Volare;Agua De Beber;Fly Me to the Moon (In Other Words);Gopher Mambo - 1996 Digital Remaster;Metro Polka;""Don't Think Twice;Let's Twist Again;The Twist;Song of India;Congratulations Honey;Sukiyaki;Lollipops And Roses;Blue Room;""The Theme From """"A Summer Place"""" - Single Version"";The Infanta;I'm in Love;Break It To Me Gently;Early In The Morning - Remastered;I'm Thru With Love;Telstar;What'll I Do;Cup Of Loneliness;Stranger on the Shore;Swingin' Saints;Shahdaroba;There's a Small Hotel;Sixteen Tons;I Followed My Heart;Darling Say You Love Me;Song to Woody;Come On Twist;Memories of You;To Be Loved (forevever);Tobacco Road;Sidewalk Surfin';Old Cape Cod;I Enjoy Being A Girl;Ladder Of Success;Bleecker Street;(I Can't Get No) Satisfaction - Mono Version / Remastered 2002;I Know a Place;Do You Want To Know A Secret?;Welcome to My World;Trust In Me - Single Version;Name Game;I Got You Babe - LP/Single Version;Sweeping the Clouds Away;I Just Wasn't Made For These Times - Digitally Remastered 96;He Hit Me (It Felt Like a Kiss);You Don't Have To Say You Love Me;Zou Bisou Bisou;The End of the World"
24,747,2000s,"Chasing Cars;Hey There Delilah;Fireflies;She Will Be Loved - Radio Mix;Sunday Morning;I'm Yours;The Reason;Pumped Up Kicks;Crush;Forever;Pon de Replay;Gold Digger;Party In The U.S.A.;Hey Ya! - Radio Mix / Club Mix;Dynamite;Blue [Da Ba Dee];Mambo No. 5 (A Little Bit of...);All Star;SexyBack;Glamorous;Hollaback Girl;I Gotta Feeling;Me Love;The Middle;I Write Sins Not Tragedies;Gives You Hell;1985;Thnks fr th Mmrs;Stacy's Mom;Crazy In Love;Yeah!;Run It!;Pocketful of Sunshine;Temperature;Beautiful Girls;Promiscuous;I'm Like A Bird;Kryptonite;Here Without You;Wake Me Up When September Ends;Holiday/Boulevard Of Broken Dreams;Smooth;Photograph;Girlfriend (German Version - Explicit) - German Version - Explicit;Rockstar;SOS;Unwritten;""Hey;Since U Been Gone;Halo;Use Somebody;Bleeding Love;Drops of Jupiter;No One;Not Over You;""You're Gonna Go Far;How to Save a Life;Crazy;100 Years;Paralyzer;Into The Ocean;Mr. Brightside;Leavin';I Don't Want to Be;See You Again;Call Me Maybe;Viva La Vida;Feel Good Inc;The Sweet Escape;Low (feat T-Pain) - Feat T-Pain Album Version;Crank That (Soulja Boy);Poker Face;Semi-Charmed Life;Big Girls Don't Cry (Personal);Fergalicious;Where Is The Love?;Say It Right - Main;Wild Thoughts;Sorry Not Sorry"
49,750,Summer 2016,"Can't Help Falling in Love;Still;Perfect - Matoma Remix;Raging;Everyday;Surprise Yourself - GRYFFIN x Manila Killa Remix;Night Changes;Bacon;Nirvana - Harry Fraud Remix;We Need to Be Loved (Acoustic);Hello;Send My Love (To Your New Lover);When We Were Young;Cheap Thrills;Don't Let Me Down;Work from Home;""i hate u;Capsize;Love Yourself;Roses;Pretty Hurts;XO;***Flawless;Ring Off;I'm Not The Only One;Latch - Acoustic;Some Kind Of Drug;All Around The World - Acoustic Version;As Long As You Love Me - Acoustic Version;U Smile - Acoustic Version;Sorry;Purpose;Good Life"
